Reporting Railroad Code,Reporting Railroad Name,Year,Accident Number,PDF Link,Accident Year,Accident Month,Other Railroad Code,Other Railroad Name,Other Accident Number,Other Accident Year,Other Accident Month,Maintenance Railroad Code,Maintenance Railroad Name,Maintenance Accident Number,Maintenance Accident Year,Maintenance Accident Month,Grade Crossing ID,Day,Date,Time,Accident Type Code,Accident Type,Hazmat Cars,Hazmat Cars Damaged,Hazmat Released Cars,Persons Evacuated,Subdivision,Division Code,Division,Station,Milepost,State Code,State Abbreviation,State Name,County Code,County Name,District,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Track Type Code,Track Type,Track Name,Track Class,Track Density,Train Direction Code,Train Direction,Equipment Type Code,Equipment Type,Equipment Attended,Train Number,Train Speed,Recorded Estimated Speed,Maximum Speed,Gross Tonnage,Signalization Code,Signalization,Method Of Operation Code,Method Of Operation,Adjunct Code 1,Adjunct Name 1,Adjunct Code 2,Adjunct Name 2,Adjunct Code 3,Adjunct Name 3,Remote Control Locomotive Code,Remote Control Locomotive,First Car Initials,First Car Number,First Car Position,First Car Loaded,Causing Car Initials,Causing Car Number,Causing Car Position,Causing Car Loaded,Positive Alcohol Tests,Positive Drug Tests,Passengers Transported,Head End Locomotives,Mid Train Manual Locomotives,Mid Train Remote Locomotives,Rear End Manual Locomotives,Rear End Remote Locomotives,Derailed Head End Locomotives,Derailed Mid Train Manual Locomotives,Derailed Mid Train Remote Locomotives,Derailed Rear End Manual Locomotives,Derailed Rear End Remote Locomotives,Loaded Freight Cars,Loaded Passenger Cars,Empty Freight Cars,Empty Passenger Cars,Cabooses,Derailed Loaded Freight Cars,Derailed Loaded Passenger Cars,Derailed Empty Freight Cars,Derailed Empty Passenger Cars,Derailed Cabooses,Equipment Damage Cost,Track Damage Cost,Total Damage Cost,Primary Accident Cause Code,Primary Accident Cause,Contributing Accident Cause Code,Contributing Accident Cause,Accident Cause Code,Accident Cause,Engineers On Duty,Firemen On Duty,Conductors On Duty,Brakemen On Duty,Hours Engineers On Duty,Minutes Engineers On Duty,Hours Conductors On Duty,Minutes Conductors On Duty,Railroad Employees Killed,Railroad Employees Injured,Passengers Killed,Passengers Injured,Others Killed,Others Injured,Reporting Railroad Fatalities for 55a,Reporting Railroad Injuries for 55a,Total Persons Killed,Total Persons Injured,Total Killed Form 54,Total Injured Form 54,Special Study 1,Special Study 2,Latitude,Longitude,Narrative,Joint Track Type,Joint Track Class,Class Code,Class,Joint CD,Incident Key,Report Key,Reporting Railroad Company Grouping,Reporting Railroad Class,Reporting Railroad SMT Grouping,Reporting Parent Railroad Code,Reporting Parent Railroad Name,Reporting Railroad Holding Company,Other Railroad Company Grouping,Other Railroad Class,Other Railroad SMT Grouping,Other Parent Railroad Code,Other Parent Railroad Name,Other Railroad Holding Company,Maintenance Railroad Company Grouping,Maintenance Railroad Class,Maintenance Railroad SMT Grouping,Maintenance Parent Railroad Code,Maintenance Parent Railroad Name,Maintenance Railroad Holding Company,Location
EWR,ELKHART & WESTERN RAILROAD CO.,2020,EWR200902D,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=EWREWR200902D20200902,20,09,,,,,,EWR,ELKHART & WESTERN RAILROAD CO.,EWR200902D,20,09,,02,09/02/2020 12:00:00 AM,10:13 AM,01,Derailment,0,0,0,0,SYSTEM,,,ROCHESTER,99.1,18,IN,INDIANA,049,FULTON,4,80.0,2,Day,1,Clear,1,Main,MAIN,X,,2,South,1,Freight Train,Yes,1600,005,Estimated,005,1140,2,Not Signaled,,Yard/Restricted Limits,,,,,,,0,Not a remotely controlled operation,STLX,005183,011,No,,,000,,0,0,No,1,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,4,0,0,2829,9100,11929,T103,Deviation from uniform top of rail profile,M599,Other miscellaneous causes (Provide detailed description in narrative),T103,Deviation from uniform top of rail profile,1,0,1,0,8,,8,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,41.084249999999997,-86.206649999999996,TRAIN STARTED DRAGGING AND FOUND THAT 4 CARS DERAILED DUE TO SHELF COUPLER LIFING. WE JUST RECEIVEDFINAL COSTS.,Main,X,3,3,1,EWREWR200902D202009,EWREWR200902D202009,,Class 3,SMT-8 - Short Line West,EWR,ELKHART & WESTERN RAILROAD CO.,Patriot Rail,,,,,,,,Class 3,SMT-8 - Short Line West,EWR,ELKHART & WESTERN RAILROAD CO.,Patriot Rail,POINT (-86.20665 41.08425)
CSS,Chicago Southshore & South Bend Railroad,2013,CSS1205131,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSSCSS120513120131205,13,12,,,,,,CSS,Chicago Southshore & South Bend Railroad,CSS1205131,13,12,,05,12/05/2013 12:00:00 AM,10:00 AM,01,Derailment,0,0,0,0,BAILLY,,,BURNS HARBOR,46.5,18,IN,INDIANA,127,PORTER,4,47.0,2,Day,3,Rain,4,Industry,19,1,,3,East,1,Freight Train,Yes,AF17,004,Recorded,004,13850,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,ATW,317152,039,Yes,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,51,0,1,0,0,4,0,0,0,0,1866,15635,17501,T110,Wide gage (due to defective or missing crossties),,,T110,Wide gage (due to defective or missing crossties),1,,1,1,4,35,4,35,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.622470999999997,-87.124966999999998,AF17 CREW WHILE SWITCHING IN ARCELOR MITTAL 430 YARD WAS SHOVING 52 CARS INTO TRACK 19 TO MAKE A JOINT WHEN TRAIN DERAILED ON THE LEAD. FOUR LOADED FLAT CARS OF STEEL PLATE DERAILED.,Industry,1,Cl,Cl,1,CSSCSS1205131201312,CSSCSS1205131201312,Shortline,Class 3,SMT-8 - Short Line West,CSS,Chicago Southshore & South Bend Railroad,Anacostia R,,,,,,,Shortline,Class 3,SMT-8 - Short Line West,CSS,Chicago Southshore & South Bend Railroad,Anacostia R,POINT (-87.124967 41.622471)
GTW,GRAND TRUNK WESTERN RAILROAD INC.,2022,1120572,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=GTW112057220221211,22,12,,,,,,GTW,GRAND TRUNK WESTERN RAILROAD INC.,1120572,22,12,,11,12/11/2022 12:00:00 AM,9:45 AM,01,Derailment,44,0,0,0,SOUTH BEND,,,VALPARAISO,54.82,18,IN,INDIANA,127,PORTER,4,37.0,2,Day,2,Cloudy,1,Main,SINGLE MAIN TRACKS,3,49.95,3,East,1,Freight Train,Yes,M394,020,Estimated,020,13307,1,Signaled,,Signal Indication,Q,Traffic Control System/CTC,,,,,0,Not a remotely controlled operation,ADMX,051289,059,Yes,ADMX,051289,059,Yes,,,No,4,0,0,0,0,0,0,0,0,0,82,0,62,0,0,1,0,0,0,0,2128,168452,170580,E53C,Journal (roller bearing) failure from overheating,,,E53C,Journal (roller bearing) failure from overheating,1,0,1,0,3,25,3,25,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,41.479604000000002,-87.072258000000005,"CREW STOPPED BY THE MP 56.1 DETECTOR FOR A HOT BEARING AT AXLE 241. UPON INSPECTION, THE CONDUCTOR FOUND LINE 55 ADMX 51289, LOADED STARCH, HAD DERAILED ONE SET OF TRUCKS UPRIGHT.",Main,3,No,No,1,GTW1120572202212,GTW1120572202212,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.072258 41.479604)
EJE,"Elgin, Joliet & Eastern Railway Company",2012,762693,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=EJE76269320121107,12,11,,,,,,EJE,"Elgin, Joliet & Eastern Railway Company",762693,12,11,,07,11/07/2012 12:00:00 AM,12:24 AM,01,Derailment,0,0,0,0,MATTESON,,,GARY,45.40,18,IN,INDIANA,089,LAKE,4,50.0,4,Dark,3,Rain,2,Yard,TRACK KC30,1,,4,West,7,Yard/switching,Yes,Y2XS,002,Recorded,002,7770,2,Not Signaled,,Other Than Main Track,,,,,,,3,Remote control portable transmitter - more than one remote control transmitter,CSOX,022510,048,Yes,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,45,0,57,0,0,4,0,0,0,0,56500,2613,59113,S006,Classification yard automatic control system switch failure,,,S006,Classification yard automatic control system switch failure,1,0,1,0,6,54,6,54,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,41.609867999999999,-87.352101000000005,"REMOTE YARD JOB, Y2XS02, WAS PERFORMING NORMAL HUMPING OPERATIONS WHEN FOUR LOADED TANK CARS DERAILED UPRIGHT AT KIRK YARD, TRACK KC30. IT IS KNOWN THAT THE FIRST CAR OF THE FOUR, CSOX 22510, EXITED THE GROUP RETARDER AT 4.6 MPH WITH REQUESTED EXIT OF 7.0 MPH. THE SECOND CAR, UTLX 670552, EXITED AT6.66 MPH, BYPASSING THE FIRST. THESE TWO CARS WERE FOLLOWED BY UTLX 640177 AND UTLX 649077.",Yard,1,No,No,1,EJE762693201211,EJE762693201211,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,,,,,,,,Class 1,SMT-4 - CPKC/CP/CN/CCD,CN,Canadian National - North America,Canadian National - North America,POINT (-87.352101 41.609868)
CSX,CSX Transportation,2013,000113951,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00011395120130315,13,03,,,,,,CSX,CSX Transportation,000113951,13,03,,15,03/15/2013 12:00:00 AM,4:30 PM,01,Derailment,12,0,0,0,CRAWFORDSVILLE BRANC,,,LIZTON,0025.0,18,IN,INDIANA,063,HENDRICKS,4,45.0,2,Day,1,Clear,1,Main,SINGLE MAIN LINE,4,0011.8,3,East,1,Freight Train,Yes,J726,045,Estimated,045,9674,2,Not Signaled,,Direct Train Control,P,Track Warrant Control,N,Time Table/Train Orders,L,Special Instructions,0,Not a remotely controlled operation,NAHX,094102,087,No,NAHX,094102,087,No,,,No,2,0,0,0,0,0,0,0,0,0,65,0,28,0,0,0,0,1,0,0,29147,300,29447,E33C,Coupler retainer pin/cross key missing,,,E33C,Coupler retainer pin/cross key missing,1,0,1,0,10,30,10,30,0,0,0,0,0,0,0,0,0,0,0,0,CWR,,39.886178000000001,-86.537434000000005,"J72615 HAD A CAR DERAIL, AFTER INVESTIGATING THE CAR WAS FOUND TO HAVE THE PIN KEY MISSING CAUSING THE DRAW BAR TO COME OUT.",Main,4,1,1,1,CSX000113951201303,CSX000113951201303,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.537434 39.886178)
CSX,CSX Transportation,2021,000200007,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00020000720210910,21,09,,,,,,CSX,CSX Transportation,000200007,21,09,,10,09/10/2021 12:00:00 AM,11:30 PM,04,Side collision,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,0009.0,18,IN,INDIANA,097,MARION,4,70.0,4,Dark,1,Clear,2,Yard,HUMP LEAD NORTH,1,0000.0,4,West,7,Yard/switching,Yes,Y391,007,Estimated,007,0,2,Not Signaled,,Other Than Main Track,,,,,,,1,Remote control portable transmitter,CSXT,002441,001,No,,,000,,0,0,No,2,0,0,0,0,0,0,0,0,0,16,0,42,0,0,0,0,0,0,0,16516,1075,65163,H306,"Shoving movement, absence of man on or at leading end of movement",,,H306,"Shoving movement, absence of man on or at leading end of movement",1,0,0,0,,30,,,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,39.759791,-86.327526000000006,Y39110 FAILED TO PROTECT MOVEMENT RESULTING IN COLLISION WITH Y39010 .,Yard,1,1,1,3,CSX000200007202109,CSX000200007202109,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791)
CSX,CSX Transportation,2019,000183611,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00018361120190614,19,06,,,,,,CSX,CSX Transportation,000183611,19,06,,14,06/14/2019 12:00:00 AM,3:45 PM,13,Other (describe in narrative),0,0,0,0,ST LOUIS LINE,,,ROSEDALE,0059.0,18,IN,INDIANA,121,PARKE,4,70.0,2,Day,2,Cloudy,1,Main,MAIN #1,4,0068.7,4,West,1,Freight Train,Yes,Q131,060,Estimated,060,4000,1,Signaled,,Signal Indication,,,,,,,0,Not a remotely controlled operation,DTTX,726248,017,Yes,DTTX,726248,017,Yes,,,No,2,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,8000,7749,15749,E44C,Truck bolster broken,,,E44C,Truck bolster broken,1,0,1,0,7,45,7,45,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,39.581226000000001,-87.223444000000001,Q13113 WAS STOPPED  DUE TO THE FRAME COLLAPSING ON THE WHEELS OF THE 17TH CAR (DTTX 726248). THIS WAS CAUSED BY A DEFECT IN THE TRUCK BOLSTER.,Main,4,1,1,1,CSX000183611201906,CSX000183611201906,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-87.223444 39.581226)
CSX,CSX Transportation,2011,000090886,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00009088620110623,11,06,,,,,,CSX,CSX Transportation,000090886,11,06,,23,06/23/2011 12:00:00 AM,11:15 PM,01,Derailment,1,0,0,0,INDIANAPOLIS TERMINA,,,AVON,0009.0,18,IN,INDIANA,063,HENDRICKS,4,63.0,4,Dark,1,Clear,2,Yard,1 GROUP LEAD,1,0000.0,3,East,6,Cut of cars,No,,009,Estimated,009,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,CLSX,005392,002,No,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,23000,400,23400,T317,"Turnout frog (self guarded), worn or broken",,,T317,"Turnout frog (self guarded), worn or broken",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,39.759222000000001,-86.353899999999996,IN HUMPING OPERATIONS WHEN 2 CARS IN A 3 CAR CUT DERAILED BECAUSE OF WORN FROG.,Yard,1,1,1,1,CSX000090886201106,CSX000090886201106,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.3539 39.759222)
IHB,Indiana Harbor Belt Railroad Company,2019,2555,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=IHB255520191031,19,10,,,,,,IHB,Indiana Harbor Belt Railroad Company,2555,19,10,,31,10/31/2019 12:00:00 AM,10:35 PM,01,Derailment,0,0,0,0,WHITING YARD,,,WHITING,0.50,18,IN,INDIANA,089,LAKE,4,30.0,4,Dark,1,Clear,2,Yard,MW01,1,,2,South,1,Freight Train,Yes,KG23,004,Estimated,004,1895,2,Not Signaled,,Other Than Main Track,L,Special Instructions,,,,,0,Not a remotely controlled operation,SKSX,101369,015,Yes,,,000,,,,No,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,188959,4946,193905,T220,Broken Rail - Transverse/compound fissure   [Desc.Changed-Refer to Current/Prev.Guides],,,T220,Broken Rail - Transverse/compound fissure   [Desc.Changed-Refer to Current/Prev.Guides],1,0,1,1,9,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,CWR,000-000-000,41.655932,-87.475949,CREW OF TRAIN KG23 WAS PULLING OUT OF WHITING YARD SOUTH ON MW01 WHEN THE WEST RAIL BROKE DUE TO A TRANVERSE /COMPOUND FISSURE CAUSING THE REAR 2 TANK CARS TO DERAIL TO THE WEST SIDE AND SEPERATE FROMTHE TRUCKS.,Yard,1,3,3,1,IHB2555201910,IHB2555201910,Shortline,Class 3,SMT-8 - Short Line West,IHB,Indiana Harbor Belt Railroad Company,Not Assigned,,,,,,,Shortline,Class 3,SMT-8 - Short Line West,IHB,Indiana Harbor Belt Railroad Company,Not Assigned,POINT (-87.475949 41.655932)
CSX,CSX Transportation,2014,000134882,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00013488220140915,14,09,,,,,,CSX,CSX Transportation,000134882,14,09,,15,09/15/2014 12:00:00 AM,3:27 AM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,0011.0,18,IN,INDIANA,063,HENDRICKS,4,50.0,4,Dark,2,Cloudy,2,Yard,026,1,0000.0,3,East,6,Cut of cars,No,,008,Estimated,008,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,BFGX,001833,001,Yes,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15791,50,30636,M599,Other miscellaneous causes (Provide detailed description in narrative),,,M599,Other miscellaneous causes (Provide detailed description in narrative),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,39.759222000000001,-86.353898999999998,DURING NORMAL HUMP OPERATIONS THE BFGX 1833 SIDE SWIPED THE OCPX 80021 THAT WAS FOULING TRACK 026.,Yard,1,1,1,3,CSX000134882201409,CSX000134882201409,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.353899 39.759222)
CSX,CSX Transportation,2017,000168660,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00016866020170502,17,05,,,,,,CSX,CSX Transportation,000168660,17,05,,02,05/02/2017 12:00:00 AM,11:00 PM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,0009.0,18,IN,INDIANA,097,MARION,4,54.0,4,Dark,2,Cloudy,2,Yard,004 CLASS,1,0000.0,3,East,6,Cut of cars,No,,004,Estimated,004,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,DBCX,201107,001,No,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,0,1,0,0,111923,0,178742,T305,"Retarder worn, broken, or malfunctioning",,,T305,"Retarder worn, broken, or malfunctioning",0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526000000006,"DURING NORMAL HUMPING OPERATIONS THE DBCX 201107 WAS HUMPED TOWARDS 004 CLASS.  THE CAR ROLLED TO THE EAST END OF 004 CLASS AND WAS STOPPED BY THE INERT RETARDERS. THE 4 FOLLOWING CARS ""CAUGHT UP"" TOEACH OTHER AND COUPLED INTO THE DBCX  201107, SHOVING IT AND THE CEFX 304137 EAST OUT OF THE RETARDER.  5 MORE CARS COUPLED INTO THE CARS IN THE INERT RETARDER SHOVING THE DBCX 201107 AND CEFX 304137OUT ONTO THE NORTH PULLER LEAD. THE 2 CARS ROLLED INTO A CUT OF CARS BEING PULLED BY THE Y29202,  DERAILING A TOTAL OF 7 CARS.",Yard,1,1,1,3,CSX000168660201705,CSX000168660201705,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791)
CSX,CSX Transportation,2014,000138286,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00013828620141202,14,12,,,,,,CSX,CSX Transportation,000138286,14,12,,02,12/02/2014 12:00:00 AM,10:18 PM,01,Derailment,1,1,0,0,INDIANAPOLIS TERMINA,,,AVON,0009.0,18,IN,INDIANA,063,HENDRICKS,4,33.0,4,Dark,4,Fog,2,Yard,045,1,0000.0,3,East,6,Cut of cars,No,,002,Estimated,002,0,2,Not Signaled,,Other Than Main Track,,,,,,,0,Not a remotely controlled operation,PROX,017195,001,Yes,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,1,0,0,39105,2000,42494,H316,Manual intervention of classification yard automatic control system modes by operator,,,H316,Manual intervention of classification yard automatic control system modes by operator,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-00,39.759779000000002,-86.328326000000004,"RCOF ON THE Y29602, WAS ADVISED TO ""START"" TRACK NUMBER 46,BY THE HUMP YARDMASTER AND WAS TOLD THATHE HAD ONLY 200 FEET TO WORK WITH. RCOF TIES ON TO CARS ON TRACK, INITIATED ""START"" THAT ROLLED FOR88 FEET WITH A MAXIMUM SPEED OF 2.1 MPH. CARS WERE RELEASED, ROLLED INTO CARS AT EAST END OF THE TRACK THAT WERE OUT IN THE FOUL CAUSING DERAILMENT OF FIVE CARS. THE CARS FROM TRACK #46 THAT WERE ALSOOUT IN THE FOUL DERAILED THE CARS ON TRACK # 45 THAT THE START WAS COMPLETED ON. TRACK 46 SHOWED TOHAVE 24 CARS IN IT BUT ACTUALLY HAD 27 CARS IN IT, AND TRACK 45 SHOWED TO HAVE 12 CARS IN IT AND ACTUALLY HAD 28 CARS IN IT.",Yard,1,1,1,1,CSX000138286201412,CSX000138286201412,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.328326 39.759779)
CSX,CSX Transportation,2016,000158614,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00015861420160330,16,03,,,,,,CSX,CSX Transportation,000158614,16,03,,30,03/30/2016 12:00:00 AM,5:25 PM,12,Other impacts,0,0,0,0,INDIANAPOLIS TERMINA,,,AVON,0010.0,18,IN,INDIANA,063,HENDRICKS,4,69.0,3,Dusk,3,Rain,2,Yard,010 CLASS,1,0000.0,3,East,5,Single Car,No,,007,Estimated,007,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,0,Not a remotely controlled operation,FHRX,250810,002,Yes,,,000,,,,No,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13700,0,14128,M599,Other miscellaneous causes (Provide detailed description in narrative),,,M599,Other miscellaneous causes (Provide detailed description in narrative),0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759366,-86.346097,"DURING NORMAL HUMP OPERATIONS THE Y29730 WAS HUMPING CARS INTO TRACK 010 CLASS.  TRACK WAS GETTING FULL AND THE YARDMASTER ATTEMPTED TO SWING CARS TO 011 CLASS. THE SWITCH DID NOT LINE AND ALLOW MORECARS INTO 010 TRACK. AS THE CARS BACKED OUT AND FOULED THE 10/11 SWITCH THE SWITCH LINED TOWARDS 011TRACK, ALLOWING THE FHRX 250810 TO CORNER THE CAR AHEAD, THE FBOX 502728, DAMAGING BOTH CARS.",Yard,1,1,1,3,CSX000158614201603,CSX000158614201603,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.346097 39.759366)
CSX,CSX Transportation,2019,000187005,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=CSX00018700520191208,19,12,,,,,,CSX,CSX Transportation,000187005,19,12,,08,12/08/2019 12:00:00 AM,2:39 PM,05,Raking collision,20,0,0,0,INDIANAPOLIS TERMINA,,,INDIANAPOLIS,0009.0,18,IN,INDIANA,097,MARION,4,55.0,2,Day,2,Cloudy,2,Yard,R07,1,0000.0,4,West,7,Yard/switching,Yes,Y290,002,Estimated,008,0,2,Not Signaled,,Other Than Main Track,K,Restricted Speed or Equivalent,,,,,1,Remote control portable transmitter,CSXT,002440,001,No,,,000,,0,0,No,3,0,0,0,0,1,0,0,0,0,26,0,85,0,0,1,0,0,0,0,21140,6725,133065,H307,"Shoving movement, man on or at leading end of movement, failure to control",,,H307,"Shoving movement, man on or at leading end of movement, failure to control",1,0,0,0,,9,,,0,0,0,0,0,0,0,0,0,0,0,0,OTH,000-000-000,39.759791,-86.327526000000006,Y29008 FAILED TO ENSURE HIS ROUTE WAS  LINED AND CLEAR FOR MOVEMENT.,Yard,1,1,1,3,CSX000187005201912,CSX000187005201912,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,,,,,,,,Class 1,SMT-9 - CSX,CSX,CSX Transportation,CSX Transportation,POINT (-86.327526 39.759791)
INRD,Indiana Rail Road Company,2014,644181,https://safetydata.fra.dot.gov/Officeofsafety/Publicsite/FORM54/F54Report.aspx?RepType=SQL&txtf54key=INRD64418120140320,14,03,,,,,,INRD,Indiana Rail Road Company,644181,14,03,,20,03/20/2014 12:00:00 AM,10:10 AM,01,Derailment,0,0,0,0,CHICAGO,,,TERRE HAUTE,181.86,18,IN,INDIANA,167,VIGO,4,41.0,2,Day,1,Clear,3,Siding,GAVILON SIDING,1,,2,South,1,Freight Train,Yes,GAVI,003,Recorded,003,12087,1,Signaled,,Signal Indication,,,,,,,0,Not a remotely controlled operation,NYC,889721,038,Yes,,,000,,,,No,2,0,0,0,0,0,0,0,0,0,90,0,0,0,0,5,0,0,0,0,3000,20000,23000,T101,Cross level of track irregular (at joints),T110,Wide gage (due to defective or missing crossties),T101,Cross level of track irregular (at joints),1,0,1,0,7,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,OTH,,39.421869999999998,-87.390872999999999,CREW JUST TIED ON A LOADED CUT OF CARS IN THE SIDING AND ATTEMPTED TO PULL AHEAD WHEN IT DERAILED DUE TO CROSS LEVEL IN JOINTS AND WIDE GAGE WHICH CAUSED BROKEN RAIL.,Siding,1,Cl,Cl,1,INRD644181201403,INRD644181201403,Shortline,Class 2,SMT-8 - Short Line West,INRD,Indiana Rail Road Company,Not Assigned,,,,,,,Shortline,Class 2,SMT-8 - Short Line West,INRD,Indiana Rail Road Company,Not Assigned,POINT (-87.390873 39.42187)
